orden_nro,estado,finalizada,entrega,cliente,cuit,fecha_emision,fecha_entrega,deposito_origen,responsable,linea,id_articulo,codigo,articulo,marca,cantidad,cant_entregada,pendiente,um,precio,monto_pendiente,notas,notas_linea
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,73,PU8380GMGM4,e4-938380-03,Puma 8380-03 Women Sock 2P Gm/Gm 4,Puma,24.0000,0.0000,24.0000,uni,4871.3000,116911.20000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,74,PU8380NENE4,e4-938380-01,Puma 8380-01 Women Sock 2P Ne/Ne 4,Puma,48.0000,0.0000,48.0000,uni,4871.3000,233822.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,74,PU8380NENE4,e4-938380-01,Puma 8380-01 Women Sock 2P Ne/Ne 4,Puma,48.0000,0.0000,48.0000,uni,4871.3000,233822.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,75,PU8391MNMN5,,Puma 8391-03 Men Classic Sock 2P Mn/Mn 5,Puma,48.0000,0.0000,48.0000,uni,5025.2000,241209.60000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,75,PU8391MNMN5,,Puma 8391-03 Men Classic Sock 2P Mn/Mn 5,Puma,48.0000,0.0000,48.0000,uni,5025.2000,241209.60000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,76,PU8391NENE5,,Puma 8391-01 Men Classic Sock 2P Ne/Ne 5,Puma,48.0000,0.0000,48.0000,uni,5025.2000,241209.60000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,76,PU8391NENE5,,Puma 8391-01 Men Classic Sock 2P Ne/Ne 5,Puma,48.0000,0.0000,48.0000,uni,5025.2000,241209.60000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,77,PU7964NENE3,c2-907964-01,Puma 7964-01 CLYDE JUNIOR Q Ne/Ne 3,Puma,36.0000,0.0000,36.0000,uni,3820.0000,137520.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,77,PU7964NENE3,c2-907964-01,Puma 7964-01 CLYDE JUNIOR Q Ne/Ne 3,Puma,36.0000,0.0000,36.0000,uni,3820.0000,137520.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,78,PU7964BLBL3,c2-907964-02,Puma 7964-02 CLYDE JUNIOR Q Bl/Bl 3,Puma,48.0000,0.0000,48.0000,uni,3820.0000,183360.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,78,PU7964BLBL3,c2-907964-02,Puma 7964-02 CLYDE JUNIOR Q Bl/Bl 3,Puma,48.0000,0.0000,48.0000,uni,3820.0000,183360.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,79,PU2392BLBL3,d1-2392-907959/02,Puma 7959-02 Separate Tees Bl/Bl 3,Puma,24.0000,0.0000,24.0000,uni,3743.1000,89834.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,79,PU2392BLBL3,d1-2392-907959/02,Puma 7959-02 Separate Tees Bl/Bl 3,Puma,24.0000,0.0000,24.0000,uni,3743.1000,89834.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,80,PU2392AZAZ3,d1-2392-907959/04,Puma 7959-04 Separate Tees Az/Az 3,Puma,36.0000,0.0000,36.0000,uni,3743.1000,134751.60000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,80,PU2392AZAZ3,d1-2392-907959/04,Puma 7959-04 Separate Tees Az/Az 3,Puma,36.0000,0.0000,36.0000,uni,3743.1000,134751.60000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,81,PU7944NENE5,e3-907944-01,Puma 7944-01 Crew Heritage 2P Ne/Ne 5,Puma,60.0000,0.0000,60.0000,uni,5640.6000,338436.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,81,PU7944NENE5,e3-907944-01,Puma 7944-01 Crew Heritage 2P Ne/Ne 5,Puma,60.0000,0.0000,60.0000,uni,5640.6000,338436.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,82,PU7944BLBL5,e3-907944-02,Puma 7944-02 Crew Heritage 2P Bl/Bl 5,Puma,24.0000,0.0000,24.0000,uni,5640.6000,135374.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,82,PU7944BLBL5,e3-907944-02,Puma 7944-02 Crew Heritage 2P Bl/Bl 5,Puma,24.0000,0.0000,24.0000,uni,5640.6000,135374.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,83,PU7947NEGT4,j3-907947-01,Puma 7947-01 BWT SNEAKER Ne/Gt 4,Puma,36.0000,0.0000,36.0000,uni,4255.9000,153212.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,83,PU7947NEGT4,j3-907947-01,Puma 7947-01 BWT SNEAKER Ne/Gt 4,Puma,36.0000,0.0000,36.0000,uni,4255.9000,153212.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,84,PU7947BLGM4,j3-907947-02,Puma 7947-02 BWT SNEAKER Bl/Gm 4,Puma,24.0000,0.0000,24.0000,uni,4255.9000,102141.60000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,84,PU7947BLGM4,j3-907947-02,Puma 7947-02 BWT SNEAKER Bl/Gm 4,Puma,24.0000,0.0000,24.0000,uni,4255.9000,102141.60000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,85,PU7947BLGR5,j4-907947-02,Puma 7947-02 BWT SNEAKER Bl/Gr 5,Puma,24.0000,0.0000,24.0000,uni,4255.9000,102141.60000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,85,PU7947BLGR5,j4-907947-02,Puma 7947-02 BWT SNEAKER Bl/Gr 5,Puma,24.0000,0.0000,24.0000,uni,4255.9000,102141.60000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,86,PU6930NENENE4,l3-906930/01,Puma 6930-01 Footie P3 Ne/Ne/Ne 4,Puma,60.0000,0.0000,60.0000,uni,7435.4000,446124.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,86,PU6930NENENE4,l3-906930/01,Puma 6930-01 Footie P3 Ne/Ne/Ne 4,Puma,60.0000,0.0000,60.0000,uni,7435.4000,446124.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,87,PU6930BLBLBL4,l3-906930/02,Puma 6930-02 Footie P3 Bl/Bl/Bl 4,Puma,60.0000,0.0000,60.0000,uni,7435.4000,446124.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,87,PU6930BLBLBL4,l3-906930/02,Puma 6930-02 Footie P3 Bl/Bl/Bl 4,Puma,60.0000,0.0000,60.0000,uni,7435.4000,446124.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,88,PU1015BLBLBL4,n99-906978/07,Puma 6978-07 Quarter 3P Bl/Bl/Bl 4,Puma,48.0000,0.0000,48.0000,uni,5589.3000,268286.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,88,PU1015BLBLBL4,n99-906978/07,Puma 6978-07 Quarter 3P Bl/Bl/Bl 4,Puma,48.0000,0.0000,48.0000,uni,5589.3000,268286.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,89,PU1015NENENE4,o0-906978/03,Puma 6978-03 Quarter 3P Ne/Ne/Ne 4,Puma,24.0000,0.0000,24.0000,uni,5589.3000,134143.20000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,89,PU1015NENENE4,o0-906978/03,Puma 6978-03 Quarter 3P Ne/Ne/Ne 4,Puma,24.0000,0.0000,24.0000,uni,5589.3000,134143.20000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,90,PU1015BLNEGM4,o0-906978/21,Puma 6978-21 Quarter 3P Bl/Ne/Gm 4,Puma,120.0000,0.0000,120.0000,uni,5589.3000,670716.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,90,PU1015BLNEGM4,o0-906978/21,Puma 6978-21 Quarter 3P Bl/Ne/Gm 4,Puma,120.0000,0.0000,120.0000,uni,5589.3000,670716.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,91,PU681BLBLBL5,o1-906978/07,PUMA 6978-07 Quarter 3P  Bl/Bl/Bl 5,Puma,48.0000,0.0000,48.0000,uni,5589.3000,268286.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,91,PU681BLBLBL5,o1-906978/07,PUMA 6978-07 Quarter 3P  Bl/Bl/Bl 5,Puma,48.0000,0.0000,48.0000,uni,5589.3000,268286.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,92,PU681NENENE5,o2-906978/03,PUMA 6978-03 Quarter 3P  Ne/Ne/Ne 5,Puma,24.0000,0.0000,24.0000,uni,5589.3000,134143.20000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,92,PU681NENENE5,o2-906978/03,PUMA 6978-03 Quarter 3P  Ne/Ne/Ne 5,Puma,24.0000,0.0000,24.0000,uni,5589.3000,134143.20000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,93,PU681BLNEGM5,o2-906978/21,PUMA 6978-21 Quarter 3P Bl/Ne/Gm 5,Puma,120.0000,0.0000,120.0000,uni,5589.3000,670716.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,93,PU681BLNEGM5,o2-906978/21,PUMA 6978-21 Quarter 3P Bl/Ne/Gm 5,Puma,120.0000,0.0000,120.0000,uni,5589.3000,670716.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,94,PU1025BLBLBL4,o5-906807/03,Puma 6807-03 Inv. Sneaker 3P Bl/Bl/Bl 4,Puma,150.0000,0.0000,150.0000,uni,5076.5000,761475.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,94,PU1025BLBLBL4,o5-906807/03,Puma 6807-03 Inv. Sneaker 3P Bl/Bl/Bl 4,Puma,150.0000,0.0000,150.0000,uni,5076.5000,761475.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,95,PU1025NENENE4,o6-906807/01,Puma 6807-01 Inv. Sneaker 3P Ne/Ne/Ne 4,Puma,150.0000,0.0000,150.0000,uni,5076.5000,761475.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,95,PU1025NENENE4,o6-906807/01,Puma 6807-01 Inv. Sneaker 3P Ne/Ne/Ne 4,Puma,150.0000,0.0000,150.0000,uni,5076.5000,761475.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,96,PU1025BLNEGM4,o7-906807/15,Puma 6807-15 Inv. Sneaker 3P Bl/Ne/Gm 4,Puma,60.0000,0.0000,60.0000,uni,5076.5000,304590.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,96,PU1025BLNEGM4,o7-906807/15,Puma 6807-15 Inv. Sneaker 3P Bl/Ne/Gm 4,Puma,60.0000,0.0000,60.0000,uni,5076.5000,304590.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,97,PU504BLBLBL5,p1-906807/03,PUMA 6807-03 Inv. Sneakers 3P Bl/Bl/Bl 5,Puma,252.0000,0.0000,252.0000,uni,5076.5000,1279278.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,97,PU504BLBLBL5,p1-906807/03,PUMA 6807-03 Inv. Sneakers 3P Bl/Bl/Bl 5,Puma,252.0000,0.0000,252.0000,uni,5076.5000,1279278.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,98,PU504NENENE5,p1-906807/01,PUMA 6807-01 Inv. Sneakers 3P Ne/Ne/Ne 5,Puma,252.0000,0.0000,252.0000,uni,5076.5000,1279278.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,98,PU504NENENE5,p1-906807/01,PUMA 6807-01 Inv. Sneakers 3P Ne/Ne/Ne 5,Puma,252.0000,0.0000,252.0000,uni,5076.5000,1279278.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,99,PU504BLNEGM5,p1-906807/15,PUMA 6807-15 Inv. Sneakers 3P Bl/Ne/Gm 5,Puma,120.0000,0.0000,120.0000,uni,5076.5000,609180.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,99,PU504BLNEGM5,p1-906807/15,PUMA 6807-15 Inv. Sneakers 3P Bl/Ne/Gm 5,Puma,120.0000,0.0000,120.0000,uni,5076.5000,609180.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,100,PU1025AOAEMN5,p4/906807/16,Puma 6807-16 Inv. Sneaker 3P Ao/Ae/Mn 5,Puma,36.0000,0.0000,36.0000,uni,5076.5000,182754.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,100,PU1025AOAEMN5,p4/906807/16,Puma 6807-16 Inv. Sneaker 3P Ao/Ae/Mn 5,Puma,36.0000,0.0000,36.0000,uni,5076.5000,182754.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,101,PU7940NENENE5,r15-907940-01,Puma 7940-01 Crew Sock Light Ne/Ne/Ne 5,Puma,48.0000,0.0000,48.0000,uni,7691.8000,369206.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,101,PU7940NENENE5,r15-907940-01,Puma 7940-01 Crew Sock Light Ne/Ne/Ne 5,Puma,48.0000,0.0000,48.0000,uni,7691.8000,369206.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,102,PU7940BLBLBL5,r15-907940-02,Puma 7940-02 Crew Sock Light Bl/Bl/Bl 5,Puma,90.0000,0.0000,90.0000,uni,7691.8000,692262.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,102,PU7940BLBLBL5,r15-907940-02,Puma 7940-02 Crew Sock Light Bl/Bl/Bl 5,Puma,90.0000,0.0000,90.0000,uni,7691.8000,692262.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,103,PU7940BLGMNE5,r15-907940-03,Puma 7940-03 Crew Sock Light Bl/Gm/Ne 5,Puma,48.0000,0.0000,48.0000,uni,7691.8000,369206.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,103,PU7940BLGMNE5,r15-907940-03,Puma 7940-03 Crew Sock Light Bl/Gm/Ne 5,Puma,48.0000,0.0000,48.0000,uni,7691.8000,369206.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,104,PU7374BLBLBL2,v4-907374/05,Puma 7374-05 Kids Invisible Bl/Bl/Bl 2,Puma,120.0000,0.0000,120.0000,uni,4461.1000,535332.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,104,PU7374BLBLBL2,v4-907374/05,Puma 7374-05 Kids Invisible Bl/Bl/Bl 2,Puma,120.0000,0.0000,120.0000,uni,4461.1000,535332.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,105,PU7374BLBLBL3,v4-907374/05,Puma 7374-05 Kids Invisible Bl/Bl/Bl 3,Puma,120.0000,0.0000,120.0000,uni,4461.1000,535332.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,105,PU7374BLBLBL3,v4-907374/05,Puma 7374-05 Kids Invisible Bl/Bl/Bl 3,Puma,120.0000,0.0000,120.0000,uni,4461.1000,535332.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,106,PU4491NENENE3,w1-907958-01,Puma 7958-01 Sport Junior T:4 3P Ne/Ne/Ne 3,Puma,48.0000,0.0000,48.0000,uni,5538.0000,265824.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,106,PU4491NENENE3,w1-907958-01,Puma 7958-01 Sport Junior T:4 3P Ne/Ne/Ne 3,Puma,48.0000,0.0000,48.0000,uni,5538.0000,265824.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,107,PU4491BLBLBL3,w1-907958-02,Puma 7958-02 Sport Junior T:4 3P Bl/Bl/Bl 3,Puma,36.0000,0.0000,36.0000,uni,5538.0000,199368.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,107,PU4491BLBLBL3,w1-907958-02,Puma 7958-02 Sport Junior T:4 3P Bl/Bl/Bl 3,Puma,36.0000,0.0000,36.0000,uni,5538.0000,199368.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,108,PU5476BLBL4,z13-935476-01,Puma 5476-01 Sport Light Sneaker x2 Bl/Bl 4,Puma,60.0000,0.0000,60.0000,uni,6922.6000,415356.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,108,PU5476BLBL4,z13-935476-01,Puma 5476-01 Sport Light Sneaker x2 Bl/Bl 4,Puma,60.0000,0.0000,60.0000,uni,6922.6000,415356.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,109,PU5476NENE4,z13-935476-02,Puma 5476-02 Sport Light Sneaker x2 Ne/Ne 4,Puma,60.0000,0.0000,60.0000,uni,6922.6000,415356.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,109,PU5476NENE4,z13-935476-02,Puma 5476-02 Sport Light Sneaker x2 Ne/Ne 4,Puma,60.0000,0.0000,60.0000,uni,6922.6000,415356.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,110,PU5476BLBL5,z14-935476-01,Puma 5476-01 Sport Light Sneaker x2 Bl/Bl 5,Puma,90.0000,0.0000,90.0000,uni,6922.6000,623034.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,110,PU5476BLBL5,z14-935476-01,Puma 5476-01 Sport Light Sneaker x2 Bl/Bl 5,Puma,90.0000,0.0000,90.0000,uni,6922.6000,623034.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,111,PU5476NENE5,z14-935476-02,Puma 5476-02 Sport Light Sneaker x2 Ne/Ne 5,Puma,90.0000,0.0000,90.0000,uni,6922.6000,623034.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,111,PU5476NENE5,z14-935476-02,Puma 5476-02 Sport Light Sneaker x2 Ne/Ne 5,Puma,90.0000,0.0000,90.0000,uni,6922.6000,623034.00000000,,
300042559,Confirmada,False,Pendiente,PUMA FUTBOL ARGENTINA,,01/07/2026,01/07/2026,Depósito Terminado,soledad,1,SEPB4053ROBL4,,Puma 4053 (Medias)Cai Home Socks 2026 Rojo/Blanco 4,Puma Bra,48.0000,0.0000,48.0000,par,0.0000,0E-8,,"<Notas>
  <Nota>
    <CUIT />
    <Cliente>PUMA FUTBOL ARGENTINA</Cliente>
    <Direccion />
    <Telefono />
    <Expreso />
    <DireccionExpreso />
    <Notas />
  </Nota>
</Notas>"
300042559,Confirmada,False,Pendiente,PUMA FUTBOL ARGENTINA,,01/07/2026,01/07/2026,Depósito Terminado,soledad,2,SEPB4053ROBL5,,Puma 4053 (Medias)Cai Home Socks 2026 Rojo/Blanco 5,Puma Bra,868.0000,0.0000,868.0000,par,0.0000,0E-8,,
300042559,Confirmada,False,Pendiente,PUMA FUTBOL ARGENTINA,,01/07/2026,01/07/2026,Depósito Terminado,soledad,3,SEPB4054ROBL5,,Puma 4054 (Panto)Cai Stirup Home 2026 Rojo/Blanco 5,Puma Bra,517.0000,0.0000,517.0000,par,0.0000,0E-8,,
300042559,Confirmada,False,Pendiente,PUMA FUTBOL ARGENTINA,,01/07/2026,01/07/2026,Depósito Terminado,soledad,4,SEPB4053MNBL5,,Puma 4053 (Medias)Cai Home Socks 2026 Marino/Blanco 5,Puma Bra,200.0000,0.0000,200.0000,par,0.0000,0E-8,,
300042559,Confirmada,False,Pendiente,PUMA FUTBOL ARGENTINA,,01/07/2026,01/07/2026,Depósito Terminado,soledad,5,SEPB4054MNBL5,,Puma 4054 (Panto)Cai Stirup Away I 2026 Marino/Blanco 5,Puma Bra,497.0000,0.0000,497.0000,par,0.0000,0E-8,,
300042559,Confirmada,False,Pendiente,PUMA FUTBOL ARGENTINA,,01/07/2026,01/07/2026,Depósito Terminado,soledad,6,SEPB4056VEBL5,,Puma 4056 (Medias)Cai Socks GK Home 2026 Verde/Blanco 5,Puma Bra,155.0000,0.0000,155.0000,par,0.0000,0E-8,,
300042559,Confirmada,False,Pendiente,PUMA FUTBOL ARGENTINA,,01/07/2026,01/07/2026,Depósito Terminado,soledad,7,SEPB4055VEBL5,,Puma 4055 (Panto)Cai Stirup Socks GK Home 2026 Verde/Blanco 5,Puma Bra,100.0000,0.0000,100.0000,par,0.0000,0E-8,,
300042559,Confirmada,False,Pendiente,PUMA FUTBOL ARGENTINA,,01/07/2026,01/07/2026,Depósito Terminado,soledad,8,SEPB4056FUNE5,,Puma 4056 (Medias)Cai Socks GK Away I 2026 Fucsia/Negro 5,Puma Bra,101.0000,0.0000,101.0000,par,0.0000,0E-8,,
300042559,Confirmada,False,Pendiente,PUMA FUTBOL ARGENTINA,,01/07/2026,01/07/2026,Depósito Terminado,soledad,9,SEPB4055FUNE5,,Puma 4055 (Panto)Cai Stirup Socks GK Away 2026 Fucsia/Negro 5,Puma Bra,101.0000,0.0000,101.0000,par,0.0000,0E-8,,
300042559,Confirmada,False,Pendiente,PUMA FUTBOL ARGENTINA,,01/07/2026,01/07/2026,Depósito Terminado,soledad,10,SEPB4056GRNE5,,Puma 4056 (Medias)Cai GK Third ADP 2026 (78098)Gris/Negro 5,Puma Bra,50.0000,0.0000,50.0000,par,0.0000,0E-8,,
300042559,Confirmada,False,Pendiente,PUMA FUTBOL ARGENTINA,,01/07/2026,01/07/2026,Depósito Terminado,soledad,11,SEPB4055GRNE5,,Puma Bra 4055 (Panto)Cai Stirup GK Third ADP 2026 (78098)Gris/Negro 5,Puma Bra,50.0000,0.0000,50.0000,par,0.0000,0E-8,,
300042319,Confirmada,False,Parcial,PUMA-ECOM,,02/03/2026,02/03/2026,Depósito Terminado,soledad,9,PU8380NENE4,e4-938380-01,Puma 8380-01 Women Sock 2P Ne/Ne 4,Puma,36.0000,0.0000,36.0000,uni,5897.0000,212292.00000000,,
300042319,Confirmada,False,Parcial,PUMA-ECOM,,02/03/2026,02/03/2026,Depósito Terminado,soledad,10,PU8380GMGM4,e4-938380-03,Puma 8380-03 Women Sock 2P Gm/Gm 4,Puma,24.0000,0.0000,24.0000,uni,5897.0000,141528.00000000,,
300042319,Confirmada,False,Parcial,PUMA-ECOM,,02/03/2026,02/03/2026,Depósito Terminado,soledad,27,PU8624CRBEMA5,p8-938624-27,Puma 8624-27 Unisex Sneaker Plain 3P Cr/Be/Ma 5,Puma,36.0000,0.0000,36.0000,uni,5897.0000,212292.00000000,,
300042319,Confirmada,False,Parcial,PUMA-ECOM,,02/03/2026,02/03/2026,Depósito Terminado,soledad,28,PU8624VECENE5,p7-938624-30,Puma 8624-30 Unisex Sneaker Plain 3P Ve/Ce/Ne 5,Puma,36.0000,0.0000,36.0000,uni,5897.0000,212292.00000000,,
300042319,Confirmada,False,Parcial,PUMA-ECOM,,02/03/2026,02/03/2026,Depósito Terminado,soledad,45,PU8624BLBLBL4,,Puma 8624-28 Unisex Sneaker Plain 3P Bl/Bl/Bl 4,Puma,24.0000,0.0000,24.0000,uni,0.0000,0E-8,,
300042319,Confirmada,False,Parcial,PUMA-ECOM,,02/03/2026,02/03/2026,Depósito Terminado,soledad,46,PU8624BLBLBL5,,Puma 8624-28 Unisex Sneaker Plain 3P Bl/Bl/Bl 5,Puma,24.0000,0.0000,24.0000,uni,0.0000,0E-8,,
